node_id1	node_id2	experimental
511145.b3339	511145.b3342	856
511145.b3339	511145.b3636	835
511145.b3339	511145.b3936	833
511145.b3339	511145.b4200	835
511145.b3339	511145.b3984	835
511145.b3339	511145.b3983	834
511145.b3339	511145.b3980	844
511145.b3339	511145.b3637	835
511145.b4200	511145.b4202	999
511145.b4200	511145.b4550	800
511145.b4200	511145.b4506	977
511145.b4200	511145.b4375	811
511145.b4200	511145.b4203	998
511145.b3936	511145.b4202	977
511145.b3936	511145.b4147	835
511145.b3936	511145.b4550	800
511145.b3936	511145.b3984	949
511145.b3936	511145.b3983	977
511145.b3936	511145.b3980	833
511145.b3936	511145.b3988	800
511145.b3936	511145.b3986	835
511145.b3936	511145.b4200	977
511145.b3936	511145.b3987	800
511145.b3936	511145.b3985	997
511145.b3936	511145.b4203	977
511145.b3936	511145.b3982	800
511145.b4202	511145.b4550	800
511145.b4202	511145.b4203	999
511145.b4202	511145.b4375	800
511145.b4202	511145.b4506	977
511145.b3304	511145.b3707	800
511145.b3304	511145.b3312	997
511145.b3304	511145.b3315	999
511145.b3304	511145.b4202	999
511145.b3304	511145.b4147	903
511145.b3304	511145.b3318	997
511145.b3304	511145.b3308	997
511145.b3304	511145.b3314	999
511145.b3304	511145.b3339	835
511145.b3304	511145.b4550	800
511145.b3304	511145.b3703	999
511145.b3304	511145.b3310	999
511145.b3304	511145.b4506	977
511145.b3304	511145.b3984	996
511145.b3304	511145.b4173	800
511145.b3304	511145.b3340	971
511145.b3304	511145.b3985	997
511145.b3304	511145.b4375	800
511145.b3304	511145.b4203	999
511145.b3304	511145.b3981	800
511145.b3304	511145.b3309	997
511145.b3304	511145.b3986	987
511145.b3304	511145.b3317	999
511145.b3304	511145.b3305	997
511145.b3304	511145.b3649	800
511145.b3304	511145.b3987	800
511145.b3304	511145.b3341	999
511145.b3304	511145.b3988	800
511145.b3304	511145.b3464	843
511145.b3304	511145.b3590	800
511145.b3304	511145.b3319	999
511145.b3304	511145.b3307	999
511145.b3304	511145.b3342	999
511145.b3304	511145.b3636	999
511145.b3304	511145.b3936	999
511145.b3304	511145.b4200	997
511145.b3304	511145.b3983	997
511145.b3304	511145.b3982	800
511145.b3304	511145.b3306	997
511145.b3304	511145.b3320	997
511145.b3304	511145.b3311	999
511145.b3304	511145.b3980	835
511145.b3304	511145.b3313	997
511145.b3304	511145.b3321	999
511145.b3304	511145.b3637	999
511145.b3304	511145.b3316	999
511145.b3320	511145.b3707	800
511145.b3320	511145.b4202	997
511145.b3320	511145.b4147	898
511145.b3320	511145.b3339	853
511145.b3320	511145.b4550	800
511145.b3320	511145.b3703	997
511145.b3320	511145.b4506	977
511145.b3320	511145.b3984	998
511145.b3320	511145.b3981	800
511145.b3320	511145.b3464	843
511145.b3320	511145.b3983	997
511145.b3320	511145.b3980	853
511145.b3320	511145.b3636	997
511145.b3320	511145.b3321	997
511145.b3320	511145.b3341	997
511145.b3320	511145.b3988	800
511145.b3320	511145.b3986	987
511145.b3320	511145.b4375	800
511145.b3320	511145.b4203	997
511145.b3320	511145.b3340	971
511145.b3320	511145.b4173	800
511145.b3320	511145.b3985	997
511145.b3320	511145.b3342	997
511145.b3320	511145.b3590	811
511145.b3320	511145.b3649	800
511145.b3320	511145.b3987	800
511145.b3320	511145.b3982	800
511145.b3320	511145.b4200	997
511145.b3320	511145.b3936	977
511145.b3320	511145.b3637	997
511145.b3306	511145.b3312	997
511145.b3306	511145.b3315	997
511145.b3306	511145.b4202	999
511145.b3306	511145.b4147	867
511145.b3306	511145.b3318	997
511145.b3306	511145.b3308	997
511145.b3306	511145.b3314	999
511145.b3306	511145.b3339	835
511145.b3306	511145.b4550	800
511145.b3306	511145.b3703	997
511145.b3306	511145.b3310	997
511145.b3306	511145.b4506	977
511145.b3306	511145.b4161	814
511145.b3306	511145.b3984	995
511145.b3306	511145.b3981	800
511145.b3306	511145.b3307	999
511145.b3306	511145.b4203	997
511145.b3306	511145.b4375	800
511145.b3306	511145.b3985	997
511145.b3306	511145.b3340	971
511145.b3306	511145.b3649	800
511145.b3306	511145.b3317	997
511145.b3306	511145.b3341	999
511145.b3306	511145.b3987	800
511145.b3306	511145.b3309	997
511145.b3306	511145.b3986	860
511145.b3306	511145.b3319	997
511145.b3306	511145.b3636	997
511145.b3306	511145.b3342	999
511145.b3306	511145.b3988	800
511145.b3306	511145.b3590	944
511145.b3306	511145.b4200	999
511145.b3306	511145.b3936	977
511145.b3306	511145.b3320	997
511145.b3306	511145.b3983	997
511145.b3306	511145.b3982	802
511145.b3306	511145.b3980	835
511145.b3306	511145.b3313	997
511145.b3306	511145.b3311	999
511145.b3306	511145.b3316	999
511145.b3306	511145.b3321	999
511145.b3306	511145.b3637	998
511145.b3982	511145.b4202	800
511145.b3982	511145.b3983	800
511145.b3982	511145.b3988	915
511145.b3982	511145.b3986	804
511145.b3982	511145.b4200	805
511145.b3982	511145.b4203	800
511145.b3982	511145.b3985	800
511145.b3982	511145.b3987	906
511145.b3308	511145.b3707	800
511145.b3308	511145.b3312	997
511145.b3308	511145.b3315	997
511145.b3308	511145.b4202	997
511145.b3308	511145.b4147	887
511145.b3308	511145.b3318	997
511145.b3308	511145.b3936	977
511145.b3308	511145.b4550	800
511145.b3308	511145.b4200	997
511145.b3308	511145.b4391	835
511145.b3308	511145.b3984	996
511145.b3308	511145.b3339	835
511145.b3308	511145.b3983	998
511145.b3308	511145.b3982	800
511145.b3308	511145.b3320	997
511145.b3308	511145.b3311	997
511145.b3308	511145.b3980	835
511145.b3308	511145.b3313	997
511145.b3308	511145.b3310	997
511145.b3308	511145.b3321	997
511145.b3308	511145.b3637	997
511145.b3308	511145.b3316	997
511145.b3308	511145.b3314	997
511145.b3308	511145.b3340	971
511145.b3308	511145.b4173	800
511145.b3308	511145.b3985	997
511145.b3308	511145.b4375	800
511145.b3308	511145.b4506	977
511145.b3308	511145.b4203	997
511145.b3308	511145.b3981	800
511145.b3308	511145.b3703	997
511145.b3308	511145.b3309	997
511145.b3308	511145.b3986	994
511145.b3308	511145.b3317	997
511145.b3308	511145.b3649	800
511145.b3308	511145.b3987	814
511145.b3308	511145.b3341	997
511145.b3308	511145.b3988	814
511145.b3308	511145.b3464	843
511145.b3308	511145.b3590	811
511145.b3308	511145.b3319	997
511145.b3308	511145.b3342	997
511145.b3308	511145.b3636	997
511145.b3302	511145.b3707	800
511145.b3302	511145.b3312	997
511145.b3302	511145.b3315	999
511145.b3302	511145.b4202	999
511145.b3302	511145.b4147	889
511145.b3302	511145.b3318	997
511145.b3302	511145.b3308	997
511145.b3302	511145.b3314	999
511145.b3302	511145.b3339	835
511145.b3302	511145.b4550	800
511145.b3302	511145.b3703	999
511145.b3302	511145.b3310	999
511145.b3302	511145.b4506	977
511145.b3302	511145.b3984	996
511145.b3302	511145.b3304	999
511145.b3302	511145.b3981	800
511145.b3302	511145.b3464	800
511145.b3302	511145.b3307	999
511145.b3302	511145.b3306	997
511145.b3302	511145.b3983	997
511145.b3302	511145.b4173	800
511145.b3302	511145.b3340	971
511145.b3302	511145.b3985	997
511145.b3302	511145.b4375	800
511145.b3302	511145.b4203	999
511145.b3302	511145.b3986	987
511145.b3302	511145.b3309	997
511145.b3302	511145.b3987	800
511145.b3302	511145.b3341	999
511145.b3302	511145.b3317	999
511145.b3302	511145.b3305	997
511145.b3302	511145.b3649	800
511145.b3302	511145.b3590	800
511145.b3302	511145.b3988	800
511145.b3302	511145.b3342	999
511145.b3302	511145.b3636	999
511145.b3302	511145.b3319	999
511145.b3302	511145.b3936	999
511145.b3302	511145.b4200	997
511145.b3302	511145.b3982	800
511145.b3302	511145.b3320	997
511145.b3302	511145.b3311	999
511145.b3302	511145.b3313	997
511145.b3302	511145.b3980	835
511145.b3302	511145.b3637	999
511145.b3302	511145.b3321	999
511145.b3302	511145.b3316	999
511145.b3302	511145.b3303	999
511145.b3983	511145.b4202	997
511145.b3983	511145.b4550	800
511145.b3983	511145.b4506	977
511145.b3983	511145.b3984	997
511145.b3983	511145.b3987	800
511145.b3983	511145.b3986	994
511145.b3983	511145.b3988	816
511145.b3983	511145.b4203	997
511145.b3983	511145.b4173	800
511145.b3983	511145.b3985	998
511145.b3983	511145.b4375	800
511145.b3983	511145.b4200	997
511145.b3313	511145.b3707	800
511145.b3313	511145.b3315	997
511145.b3313	511145.b4202	997
511145.b3313	511145.b4147	903
511145.b3313	511145.b3318	997
511145.b3313	511145.b3314	997
511145.b3313	511145.b3339	857
511145.b3313	511145.b4550	800
511145.b3313	511145.b3703	997
511145.b3313	511145.b4506	977
511145.b3313	511145.b3984	996
511145.b3313	511145.b3981	800
511145.b3313	511145.b3464	800
511145.b3313	511145.b3983	997
511145.b3313	511145.b3317	997
511145.b3313	511145.b3980	857
511145.b3313	511145.b3636	997
511145.b3313	511145.b3321	997
511145.b3313	511145.b3341	997
511145.b3313	511145.b3988	807
511145.b3313	511145.b3986	987
511145.b3313	511145.b4375	800
511145.b3313	511145.b3320	997
511145.b3313	511145.b3637	997
511145.b3313	511145.b4173	800
511145.b3313	511145.b4200	997
511145.b3313	511145.b3342	998
511145.b3313	511145.b3340	971
511145.b3313	511145.b3936	977
511145.b3313	511145.b4203	997
511145.b3313	511145.b3319	997
511145.b3313	511145.b3316	997
511145.b3313	511145.b3590	800
511145.b3313	511145.b3985	997
511145.b3313	511145.b3987	800
511145.b3313	511145.b3982	800
511145.b3313	511145.b3649	800
511145.b3980	511145.b4202	856
511145.b3980	511145.b3984	835
511145.b3980	511145.b3983	834
511145.b3980	511145.b3985	800
511145.b3980	511145.b4203	834
511145.b3980	511145.b4200	835
511145.b3301	511145.b3707	800
511145.b3301	511145.b3312	997
511145.b3301	511145.b3315	997
511145.b3301	511145.b4202	997
511145.b3301	511145.b4147	907
511145.b3301	511145.b3309	997
511145.b3301	511145.b3986	987
511145.b3301	511145.b3317	998
511145.b3301	511145.b3649	800
511145.b3301	511145.b3305	997
511145.b3301	511145.b3987	814
511145.b3301	511145.b3341	997
511145.b3301	511145.b3988	829
511145.b3301	511145.b3464	843
511145.b3301	511145.b3590	805
511145.b3301	511145.b3319	997
511145.b3301	511145.b3307	997
511145.b3301	511145.b3342	997
511145.b3301	511145.b3636	997
511145.b3301	511145.b4173	800
511145.b3301	511145.b3340	971
511145.b3301	511145.b3314	997
511145.b3301	511145.b3985	997
511145.b3301	511145.b3318	997
511145.b3301	511145.b4375	800
511145.b3301	511145.b4506	977
511145.b3301	511145.b4203	997
511145.b3301	511145.b3981	800
511145.b3301	511145.b3703	997
511145.b3301	511145.b3311	997
511145.b3301	511145.b3980	856
511145.b3301	511145.b3313	997
511145.b3301	511145.b3310	997
511145.b3301	511145.b3321	997
511145.b3301	511145.b3637	997
511145.b3301	511145.b3316	997
511145.b3301	511145.b3303	997
511145.b3301	511145.b3304	997
511145.b3301	511145.b3936	977
511145.b3301	511145.b4200	997
511145.b3301	511145.b4550	800
511145.b3301	511145.b3339	856
511145.b3301	511145.b3984	996
511145.b3301	511145.b3983	997
511145.b3301	511145.b3302	997
511145.b3301	511145.b3308	997
511145.b3301	511145.b3982	800
511145.b3301	511145.b3306	997
511145.b3301	511145.b3320	997
511145.b3298	511145.b3312	997
511145.b3298	511145.b3315	999
511145.b3298	511145.b4202	999
511145.b3298	511145.b4147	909
511145.b3298	511145.b3301	997
511145.b3298	511145.b3318	997
511145.b3298	511145.b3308	997
511145.b3298	511145.b3314	999
511145.b3298	511145.b3339	856
511145.b3298	511145.b4550	800
511145.b3298	511145.b3703	999
511145.b3298	511145.b3310	999
511145.b3298	511145.b4506	977
511145.b3298	511145.b4161	823
511145.b3298	511145.b3984	991
511145.b3298	511145.b3304	999
511145.b3298	511145.b3981	800
511145.b3298	511145.b3307	999
511145.b3298	511145.b3306	999
511145.b3298	511145.b3300	835
511145.b3298	511145.b3321	999
511145.b3298	511145.b3637	999
511145.b3298	511145.b3299	985
511145.b3298	511145.b3303	999
511145.b3298	511145.b3316	999
511145.b3298	511145.b3311	999
511145.b3298	511145.b3980	856
511145.b3298	511145.b3313	997
511145.b3298	511145.b3302	999
511145.b3298	511145.b3983	997
511145.b3298	511145.b3982	800
511145.b3298	511145.b3320	997
511145.b3298	511145.b4200	999
511145.b3298	511145.b3936	977
511145.b3298	511145.b3988	800
511145.b3298	511145.b3590	855
511145.b3298	511145.b3319	999
511145.b3298	511145.b3342	999
511145.b3298	511145.b3636	999
511145.b3298	511145.b3309	997
511145.b3298	511145.b3986	860
511145.b3298	511145.b3649	800
511145.b3298	511145.b3305	997
511145.b3298	511145.b3317	999
511145.b3298	511145.b3341	999
511145.b3298	511145.b3987	800
511145.b3298	511145.b4375	800
511145.b3298	511145.b3340	971
511145.b3298	511145.b3985	997
511145.b3298	511145.b4203	999
511145.b3315	511145.b3707	800
511145.b3315	511145.b3983	997
511145.b3315	511145.b3982	800
511145.b3315	511145.b3320	997
511145.b3315	511145.b4202	999
511145.b3315	511145.b3936	999
511145.b3315	511145.b4200	997
511145.b3315	511145.b4550	800
511145.b3315	511145.b3339	855
511145.b3315	511145.b3984	996
511145.b3315	511145.b4147	859
511145.b3315	511145.b3321	999
511145.b3315	511145.b3637	999
511145.b3315	511145.b3316	999
511145.b3315	511145.b3980	855
511145.b3315	511145.b3703	999
511145.b3315	511145.b4173	800
511145.b3315	511145.b3340	971
511145.b3315	511145.b3985	997
511145.b3315	511145.b3318	997
511145.b3315	511145.b4375	814
511145.b3315	511145.b4506	977
511145.b3315	511145.b4203	999
511145.b3315	511145.b3981	800
511145.b3315	511145.b3988	817
511145.b3315	511145.b3464	835
511145.b3315	511145.b3590	800
511145.b3315	511145.b3319	999
511145.b3315	511145.b3342	999
511145.b3315	511145.b3636	999
511145.b3315	511145.b3986	987
511145.b3315	511145.b3317	999
511145.b3315	511145.b3649	800
511145.b3315	511145.b3987	800
511145.b3315	511145.b3341	999
511145.b3295	511145.b3297	800
511145.b3295	511145.b3312	800
511145.b3295	511145.b3315	800
511145.b3295	511145.b4202	800
511145.b3295	511145.b3783	802
511145.b3295	511145.b3301	803
511145.b3295	511145.b3318	802
511145.b3295	511145.b3842	800
511145.b3295	511145.b3308	811
511145.b3295	511145.b3314	802
511145.b3295	511145.b3357	997
511145.b3295	511145.b3703	800
511145.b3295	511145.b3310	800
511145.b3295	511145.b3988	999
511145.b3295	511145.b3636	807
511145.b3295	511145.b3342	800
511145.b3295	511145.b3307	800
511145.b3295	511145.b3319	805
511145.b3295	511145.b3986	800
511145.b3295	511145.b3309	803
511145.b3295	511145.b3341	814
511145.b3295	511145.b3987	999
511145.b3295	511145.b3649	999
511145.b3295	511145.b3305	829
511145.b3295	511145.b3317	935
511145.b3295	511145.b3296	819
511145.b3295	511145.b3985	800
511145.b3295	511145.b4203	811
511145.b3295	511145.b3637	801
511145.b3295	511145.b3321	803
511145.b3295	511145.b3303	822
511145.b3295	511145.b3299	800
511145.b3295	511145.b3316	800
511145.b3295	511145.b3298	800
511145.b3295	511145.b3311	811
511145.b3295	511145.b3530	846
511145.b3295	511145.b3313	802
511145.b3295	511145.b3982	919
511145.b3295	511145.b3406	971
511145.b3295	511145.b3302	800
511145.b3295	511145.b3983	800
511145.b3295	511145.b3461	731
511145.b3295	511145.b3320	800
511145.b3295	511145.b3306	800
511145.b3295	511145.b3304	800
511145.b3295	511145.b4200	803
511145.b3295	511145.b3936	800
511145.b3311	511145.b3312	997
511145.b3311	511145.b3315	999
511145.b3311	511145.b4202	999
511145.b3311	511145.b4147	890
511145.b3311	511145.b3318	997
511145.b3311	511145.b3314	999
511145.b3311	511145.b3339	835
511145.b3311	511145.b4550	800
511145.b3311	511145.b3703	999
511145.b3311	511145.b4506	977
511145.b3311	511145.b4161	814
511145.b3311	511145.b3984	991
511145.b3311	511145.b3981	800
511145.b3311	511145.b3983	997
511145.b3311	511145.b3317	999
511145.b3311	511145.b3980	835
511145.b3311	511145.b4203	999
511145.b3311	511145.b3985	997
511145.b3311	511145.b3340	971
511145.b3311	511145.b4375	800
511145.b3311	511145.b3636	999
511145.b3311	511145.b3342	999
511145.b3311	511145.b3319	999
511145.b3311	511145.b3590	856
511145.b3311	511145.b3988	800
511145.b3311	511145.b3987	800
511145.b3311	511145.b3341	999
511145.b3311	511145.b3649	800
511145.b3311	511145.b3986	860
511145.b3311	511145.b3320	997
511145.b3311	511145.b3982	800
511145.b3311	511145.b3936	977
511145.b3311	511145.b4200	999
511145.b3311	511145.b3316	999
511145.b3311	511145.b3637	999
511145.b3311	511145.b3321	999
511145.b3311	511145.b3313	997
511145.b3312	511145.b3707	800
511145.b3312	511145.b3988	800
511145.b3312	511145.b3464	843
511145.b3312	511145.b3590	800
511145.b3312	511145.b3319	997
511145.b3312	511145.b3342	997
511145.b3312	511145.b3636	997
511145.b3312	511145.b3986	987
511145.b3312	511145.b3317	997
511145.b3312	511145.b3649	800
511145.b3312	511145.b3987	800
511145.b3312	511145.b3341	997
511145.b3312	511145.b3703	997
511145.b3312	511145.b3314	997
511145.b3312	511145.b3340	971
511145.b3312	511145.b4173	800
511145.b3312	511145.b3318	998
511145.b3312	511145.b3985	997
511145.b3312	511145.b4375	800
511145.b3312	511145.b4506	977
511145.b3312	511145.b4203	997
511145.b3312	511145.b3981	800
511145.b3312	511145.b4147	864
511145.b3312	511145.b3321	997
511145.b3312	511145.b3637	997
511145.b3312	511145.b3316	997
511145.b3312	511145.b3315	997
511145.b3312	511145.b3980	835
511145.b3312	511145.b3313	997
511145.b3312	511145.b3983	997
511145.b3312	511145.b3982	800
511145.b3312	511145.b3320	997
511145.b3312	511145.b4202	997
511145.b3312	511145.b3936	977
511145.b3312	511145.b4550	800
511145.b3312	511145.b4200	997
511145.b3312	511145.b3984	996
511145.b3312	511145.b3339	835
511145.b3299	511145.b3707	800
511145.b3299	511145.b3312	977
511145.b3299	511145.b3315	985
511145.b3299	511145.b4202	985
511145.b3299	511145.b4147	834
511145.b3299	511145.b3301	977
511145.b3299	511145.b3318	977
511145.b3299	511145.b3308	977
511145.b3299	511145.b3314	985
511145.b3299	511145.b3339	834
511145.b3299	511145.b4550	800
511145.b3299	511145.b3703	985
511145.b3299	511145.b3310	985
511145.b3299	511145.b3984	968
511145.b3299	511145.b3304	985
511145.b3299	511145.b3981	800
511145.b3299	511145.b3464	800
511145.b3299	511145.b3307	985
511145.b3299	511145.b3306	977
511145.b3299	511145.b3300	800
511145.b3299	511145.b3983	977
511145.b3299	511145.b3302	985
511145.b3299	511145.b3317	985
511145.b3299	511145.b3980	834
511145.b3299	511145.b3311	985
511145.b3299	511145.b3636	985
511145.b3299	511145.b3321	985
511145.b3299	511145.b3303	985
511145.b3299	511145.b3309	977
511145.b3299	511145.b3341	985
511145.b3299	511145.b3988	800
511145.b3299	511145.b3986	861
511145.b3299	511145.b4375	800
511145.b3299	511145.b3305	977
511145.b3299	511145.b3320	977
511145.b3299	511145.b3637	985
511145.b3299	511145.b4173	800
511145.b3299	511145.b4200	977
511145.b3299	511145.b3342	985
511145.b3299	511145.b3340	855
511145.b3299	511145.b4203	985
511145.b3299	511145.b3936	985
511145.b3299	511145.b3985	977
511145.b3299	511145.b3982	800
511145.b3299	511145.b3649	800
511145.b3299	511145.b3313	977
511145.b3299	511145.b3987	800
511145.b3299	511145.b3316	985
511145.b3299	511145.b3319	985
511145.b3299	511145.b3590	800
511145.b3303	511145.b3312	997
511145.b3303	511145.b3315	999
511145.b3303	511145.b4202	999
511145.b3303	511145.b4147	893
511145.b3303	511145.b3318	997
511145.b3303	511145.b3308	997
511145.b3303	511145.b3314	999
511145.b3303	511145.b3339	835
511145.b3303	511145.b4550	800
511145.b3303	511145.b3703	999
511145.b3303	511145.b3310	999
511145.b3303	511145.b4506	977
511145.b3303	511145.b4161	814
511145.b3303	511145.b3984	997
511145.b3303	511145.b3304	999
511145.b3303	511145.b3981	800
511145.b3303	511145.b3307	999
511145.b3303	511145.b3306	999
511145.b3303	511145.b3983	997
511145.b3303	511145.b3317	999
511145.b3303	511145.b3980	835
511145.b3303	511145.b3311	999
511145.b3303	511145.b3636	999
511145.b3303	511145.b3321	999
511145.b3303	511145.b3936	977
511145.b3303	511145.b4200	999
511145.b3303	511145.b3320	997
511145.b3303	511145.b3982	800
511145.b3303	511145.b3313	997
511145.b3303	511145.b3316	999
511145.b3303	511145.b3637	999
511145.b3303	511145.b4203	999
511145.b3303	511145.b3340	971
511145.b3303	511145.b3985	997
511145.b3303	511145.b4375	811
511145.b3303	511145.b3987	800
511145.b3303	511145.b3341	999
511145.b3303	511145.b3649	800
511145.b3303	511145.b3305	997
511145.b3303	511145.b3986	984
511145.b3303	511145.b3309	997
511145.b3303	511145.b3342	999
511145.b3303	511145.b3319	999
511145.b3303	511145.b3590	855
511145.b3303	511145.b3988	800
511145.b3316	511145.b4202	999
511145.b3316	511145.b4147	911
511145.b3316	511145.b3318	997
511145.b3316	511145.b3339	856
511145.b3316	511145.b4550	800
511145.b3316	511145.b3703	999
511145.b3316	511145.b4506	977
511145.b3316	511145.b4161	800
511145.b3316	511145.b3984	992
511145.b3316	511145.b3981	800
511145.b3316	511145.b3983	997
511145.b3316	511145.b3317	999
511145.b3316	511145.b3980	856
511145.b3316	511145.b3636	999
511145.b3316	511145.b3321	999
511145.b3316	511145.b3341	999
511145.b3316	511145.b3988	814
511145.b3316	511145.b3986	860
511145.b3316	511145.b4375	800
511145.b3316	511145.b3320	997
511145.b3316	511145.b3637	999
511145.b3316	511145.b4200	999
511145.b3316	511145.b3342	999
511145.b3316	511145.b3340	971
511145.b3316	511145.b3936	977
511145.b3316	511145.b4203	999
511145.b3316	511145.b3319	999
511145.b3316	511145.b3982	800
511145.b3316	511145.b3985	997
511145.b3316	511145.b3987	800
511145.b3316	511145.b3649	800
511145.b3316	511145.b3590	855
511145.b3637	511145.b3707	800
511145.b3637	511145.b4202	999
511145.b3637	511145.b4147	851
511145.b3637	511145.b4550	800
511145.b3637	511145.b3703	999
511145.b3637	511145.b4506	977
511145.b3637	511145.b3984	996
511145.b3637	511145.b3981	800
511145.b3637	511145.b3983	997
511145.b3637	511145.b3980	835
511145.b3637	511145.b3988	800
511145.b3637	511145.b3986	987
511145.b3637	511145.b4375	800
511145.b3637	511145.b4173	800
511145.b3637	511145.b3985	997
511145.b3637	511145.b4203	999
511145.b3637	511145.b3987	800
511145.b3637	511145.b3649	800
511145.b3637	511145.b3936	999
511145.b3637	511145.b4200	997
511145.b3637	511145.b3982	802
511145.b4147	511145.b4202	849
511145.b4147	511145.b4203	849
511145.b4147	511145.b4200	849
511145.b4147	511145.b4155	800
511145.b3321	511145.b4202	999
511145.b3321	511145.b4147	864
511145.b3321	511145.b3339	854
511145.b3321	511145.b4550	800
511145.b3321	511145.b3703	999
511145.b3321	511145.b4506	977
511145.b3321	511145.b4161	814
511145.b3321	511145.b3984	991
511145.b3321	511145.b3981	800
511145.b3321	511145.b3983	997
511145.b3321	511145.b3980	854
511145.b3321	511145.b3636	999
511145.b3321	511145.b3637	999
511145.b3321	511145.b3982	804
511145.b3321	511145.b4200	999
511145.b3321	511145.b3936	977
511145.b3321	511145.b3590	835
511145.b3321	511145.b3988	811
511145.b3321	511145.b3342	999
511145.b3321	511145.b3986	938
511145.b3321	511145.b3341	999
511145.b3321	511145.b3987	802
511145.b3321	511145.b3649	800
511145.b3321	511145.b4375	811
511145.b3321	511145.b3985	997
511145.b3321	511145.b3340	971
511145.b3321	511145.b4203	999
511145.b3310	511145.b3707	800
511145.b3310	511145.b3312	997
511145.b3310	511145.b3315	999
511145.b3310	511145.b4202	999
511145.b3310	511145.b4147	859
511145.b3310	511145.b3318	997
511145.b3310	511145.b3314	999
511145.b3310	511145.b3339	856
511145.b3310	511145.b4550	800
511145.b3310	511145.b3703	999
511145.b3310	511145.b3319	999
511145.b3310	511145.b3342	999
511145.b3310	511145.b3636	999
511145.b3310	511145.b3988	800
511145.b3310	511145.b3464	843
511145.b3310	511145.b3590	800
511145.b3310	511145.b3317	999
511145.b3310	511145.b3649	800
511145.b3310	511145.b3987	800
511145.b3310	511145.b3341	999
511145.b3310	511145.b3986	994
511145.b3310	511145.b4203	999
511145.b3310	511145.b3981	800
511145.b3310	511145.b3340	971
511145.b3310	511145.b4173	800
511145.b3310	511145.b3985	997
511145.b3310	511145.b4375	800
511145.b3310	511145.b4506	977
511145.b3310	511145.b3316	999
511145.b3310	511145.b3321	999
511145.b3310	511145.b3637	999
511145.b3310	511145.b3980	856
511145.b3310	511145.b3313	997
511145.b3310	511145.b3311	999
511145.b3310	511145.b3320	997
511145.b3310	511145.b3983	997
511145.b3310	511145.b3982	806
511145.b3310	511145.b3936	999
511145.b3310	511145.b4200	997
511145.b3310	511145.b3984	996
511145.b2741	511145.b3295	879
511145.b2741	511145.b3988	900
511145.b2741	511145.b3649	935
511145.b2741	511145.b3987	964
511145.b0149	511145.b1105	828
511145.b0149	511145.b3933	878
511145.b0095	511145.b0946	967
511145.b0095	511145.b4058	706
511145.b0095	511145.b2096	767
511145.b0095	511145.b1176	821
511145.b0095	511145.b0958	999
511145.b0095	511145.b2412	994
511145.b0095	511145.b1623	702
511145.b0095	511145.b3641	861
511145.b0095	511145.b3251	873
511145.b1763	511145.b3822	896
511145.b1763	511145.b2892	795
511145.b1763	511145.b4372	783
511145.b3822	511145.b4372	713
511145.b2195	511145.b4136	973
511145.b0605	511145.b2195	846
511145.b0605	511145.b0888	862
511145.b0888	511145.b2195	829
511145.b0888	511145.b3781	986
511145.b0976	511145.b2195	887
511145.b4153	511145.b4154	998
511145.b2286	511145.b4153	945
511145.b2286	511145.b4187	766
511145.b2286	511145.b2287	999
511145.b2286	511145.b3732	707
511145.b2286	511145.b2288	995
511145.b2286	511145.b2483	891
511145.b2286	511145.b3527	995
511145.b2286	511145.b4154	829
511145.b2286	511145.b4211	995
511145.b2286	511145.b2488	995
511145.b2286	511145.b3734	926
511145.b2286	511145.b2552	897
511145.b2286	511145.b2484	995
511145.b2286	511145.b2722	891
511145.b2286	511145.b3731	992
511145.b2286	511145.b3924	897
511145.b2286	511145.b3733	755
511145.b2286	511145.b3152	995
511145.b2286	511145.b4167	846
511145.b2286	511145.b2720	995
511145.b4151	511145.b4153	962
511145.b4151	511145.b4154	962
511145.b4151	511145.b4152	962
511145.b4152	511145.b4153	964
511145.b4152	511145.b4154	988
511145.b4152	511145.b4159	916
511145.b2213	511145.b3067	757
511145.b3067	511145.b3995	990
511145.b3067	511145.b3357	985
511145.b3067	511145.b3295	996
511145.b3067	511145.b3649	991
511145.b3067	511145.b3229	905
511145.b3067	511145.b3988	994
511145.b3067	511145.b3906	858
511145.b3067	511145.b3987	994
511145.b3067	511145.b3905	858
511145.b2067	511145.b3868	720
511145.b2067	511145.b2554	720
511145.b2067	511145.b4004	720
511145.b2067	511145.b2220	720
511145.b3868	511145.b3869	882
511145.b0051	511145.b3297	835
511145.b0051	511145.b4202	800
511145.b0051	511145.b3065	800
511145.b0051	511145.b3314	843
511145.b0051	511145.b3165	840
511145.b0051	511145.b3307	835
511145.b0051	511145.b3306	835
511145.b0051	511145.b3341	852
511145.b0051	511145.b3342	835
511145.b0051	511145.b3311	835
511145.b0051	511145.b3298	835
511145.b0051	511145.b3316	835
511145.b0051	511145.b3303	835
511145.b0051	511145.b3296	834
511145.b0051	511145.b0169	835
511145.b0051	511145.b3230	800
511145.b0051	511145.b4200	800
511145.b0051	511145.b2609	800
511145.b0051	511145.b3321	835
511145.b0884	511145.b3297	870
511145.b0884	511145.b3314	870
511145.b0884	511145.b3165	870
511145.b0884	511145.b3307	870
511145.b0884	511145.b3306	870
511145.b0884	511145.b3341	870
511145.b0884	511145.b1282	857
511145.b0884	511145.b3319	866
511145.b0884	511145.b3342	934
511145.b0884	511145.b3590	750
511145.b0884	511145.b3296	870
